id	label	description	url	x	y	cluster	weight<Links>	weight<Citations>	weight<Norm. citations>	score<Pub. year>	score<Citations>	score<Norm. citations>
790	burandt (2019)	"<table><tr><td>Authors:</td><td>burandt, thorsten; xiong, bobby; löffler, konstantin; oei, pao yu</td></tr><tr><td>Title:</td><td>decarbonizing china's energy system – modeling the transformation of the electricity, transportation, heat, and industrial sectors</td></tr><tr><td>Source:</td><td>applied energy, 255</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2019.113820	-0.473	1.1532	19	2	4	1.8179	2019	4	1.8179
803	walch (2019)	"<table><tr><td>Authors:</td><td>walch, alina; mohajeri, nahid; scartezzini, jean louis</td></tr><tr><td>Title:</td><td>a critical comparison of methods to estimate solar rooftop photovoltaic potential in switzerland</td></tr><tr><td>Source:</td><td>journal of physics: conference series, 1343</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1742-6596/1343/1/012035	-0.4421	1.05	7	3	2	0.909	2019	2	0.909
807	mehta (2019)	"<table><tr><td>Authors:</td><td>mehta, prakhar; griego, danielle; nunez-jimenez, alejandro; schlueter, arno</td></tr><tr><td>Title:</td><td>the impact of self-consumption regulation on individual and community solar pv adoption in switzerland: an agent-based model</td></tr><tr><td>Source:</td><td>journal of physics: conference series, 1343</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1742-6596/1343/1/012143	-1.4511	-0.4837	1	2	0	0	2019	0	0
813	qais (2019)	"<table><tr><td>Authors:</td><td>qais, mohammed h.; hasanien, hany m.; alghuwainem, saad; nouh, adnan s.</td></tr><tr><td>Title:</td><td>coyote optimization algorithm for parameters extraction of three-diode photovoltaic models of photovoltaic modules</td></tr><tr><td>Source:</td><td>energy, 187</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.energy.2019.116001	0.5908	-0.0538	37	2	14	6.3627	2019	14	6.3627
819	sasse (2019)	"<table><tr><td>Authors:</td><td>sasse, jan philipp; trutnevyte, evelina</td></tr><tr><td>Title:</td><td>distributional trade-offs between regionally equitable and cost-efficient allocation of renewable electricity generation</td></tr><tr><td>Source:</td><td>applied energy, 254</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2019.113724	-0.4714	1.0327	7	4	3	1.3634	2019	3	1.3634
845	li (2019)	"<table><tr><td>Authors:</td><td>li, kangping; wang, fei; mi, zengqiang; fotuhi-firuzabad, mahmoud; duić, n.; wang, tieqiang</td></tr><tr><td>Title:</td><td>capacity and output power estimation approach of individual behind-the-meter distributed photovoltaic system for demand response baseline estimation</td></tr><tr><td>Source:</td><td>applied energy, 253</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2019.113595	-0.1496	0.1747	8	8	17	7.7262	2019	17	7.7262
860	chen (2019)	"<table><tr><td>Authors:</td><td>chen, yingya; wang, dengjia; liu, yanfeng; dong, yu; liu, jiaping</td></tr><tr><td>Title:</td><td>research on photovoltaic performance reduction due to dust deposition: modelling and experimental approach</td></tr><tr><td>Source:</td><td>journal of thermal science, 28</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s11630-019-1177-6	0.7722	-0.4767	29	2	0	0	2019	0	0
868	ahzi (2019)	"<table><tr><td>Authors:</td><td>ahzi, said; aly, shahzada pamir; barth, nicolas; abdallah, amir</td></tr><tr><td>Title:</td><td>modeling and simulation of the longtime behavior and fatigue failure of photovoltaic modules under desert environment</td></tr><tr><td>Source:</td><td>proceedings of 2019 7th international renewable and sustainable energy conference, irsec 2019, nan</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/irsec48032.2019.9078198	0.1316	-0.2131	38	3	0	0	2019	0	0
871	al-janahi (2019)	"<table><tr><td>Authors:</td><td>al-janahi, saoud a.; ellabban, omar; al-ghamdi, sami g.</td></tr><tr><td>Title:</td><td>optimal configuration for building integrated photovoltaics system to mitigate the partial shading on complex geometric roofs</td></tr><tr><td>Source:</td><td>2nd international conference on smart grid and renewable energy, sgre 2019 - proceedings, nan</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/sgre46976.2019.9020981	-0.7977	-0.2164	33	4	0	0	2019	0	0
879	say (2019)	"<table><tr><td>Authors:</td><td>say, kelvin; john, michele; dargaville, roger</td></tr><tr><td>Title:</td><td>power to the people: evolutionary market pressures from residential pv battery investments in australia</td></tr><tr><td>Source:</td><td>energy policy, 134</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enpol.2019.110977	-1.4177	-0.4599	1	7	2	0.909	2019	2	0.909
896	ma (2019)	"<table><tr><td>Authors:</td><td>ma, xun; li, ming; du, liwei; qin, benqian; wang, yunfeng; luo, xi; li, guoliang</td></tr><tr><td>Title:</td><td>online extraction of physical parameters of photovoltaic modules in a building-integrated photovoltaic system</td></tr><tr><td>Source:</td><td>energy conversion and management, 199</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.112028	0.3659	-0.1419	32	10	1	0.4545	2019	1	0.4545
983	van tai (2019)	"<table><tr><td>Authors:</td><td>van tai, dinh</td></tr><tr><td>Title:</td><td>solar photovoltaic power output forecasting using machine learning technique</td></tr><tr><td>Source:</td><td>journal of physics: conference series, 1327</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1742-6596/1327/1/012051	-0.0511	0.2103	30	2	1	0.4545	2019	1	0.4545
1010	bódis (2019)	"<table><tr><td>Authors:</td><td>bódis, katalin; kougias, ioannis; jäger-waldau, arnulf; taylor, n.; szabó, sándor</td></tr><tr><td>Title:</td><td>a high-resolution geospatial assessment of the rooftop solar photovoltaic potential in the european union</td></tr><tr><td>Source:</td><td>renewable and sustainable energy reviews, 114</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.rser.2019.109309	-0.4696	1.0951	19	2	16	7.2717	2019	16	7.2717
1034	gnetchejo (2019a)	"<table><tr><td>Authors:</td><td>gnetchejo, patrick juvet; ndjakomo essiane, salomé; ele, pierre; wamkeue, rené; mbadjoun wapet, daniel; perabi ngoffe, steve</td></tr><tr><td>Title:</td><td>important notes on parameter estimation of solar photovoltaic cell</td></tr><tr><td>Source:</td><td>energy conversion and management, 197</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.111870	0.4712	-0.1026	2	16	10	4.5448	2019	10	4.5448
1044	zhen (2019)	"<table><tr><td>Authors:</td><td>zhen, zhao; xuan, zhiming; wang, fei; sun, rongfu; duić, n.; jin, tao</td></tr><tr><td>Title:</td><td>image phase shift invariance based multi-transform-fusion method for cloud motion displacement calculation using sky images</td></tr><tr><td>Source:</td><td>energy conversion and management, 197</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.111853	-0.2055	0.1908	8	12	5	2.2724	2019	5	2.2724
1095	rafique (2019)	"<table><tr><td>Authors:</td><td>rafique, s.; nizami, m. s, h.; irshad, u. b.; hossain, m. j.; town, g. e.</td></tr><tr><td>Title:</td><td>a customer-based-strategy to minimize the cost of energy consumption by optimal utilization of energy resources in an apartment building</td></tr><tr><td>Source:</td><td>iop conference series: earth and environmental science, 322</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1755-1315/322/1/012018	-0.4619	1.1535	19	1	0	0	2019	0	0
1096	mousavi (2019)	"<table><tr><td>Authors:</td><td>mousavi, navid; kothapalli, ganesh; habibi, daryoush; das, choton k.</td></tr><tr><td>Title:</td><td>operational cost reduction of pv-phs systems in farmhouses: modelling, design, and experimental validation</td></tr><tr><td>Source:</td><td>iop conference series: earth and environmental science, 322</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1755-1315/322/1/012011	-0.5043	0.0158	22	1	3	1.3634	2019	3	1.3634
1104	kant (2019)	"<table><tr><td>Authors:</td><td>kant, k.; pitchumani, r.; shukla, a.; sharma, a.</td></tr><tr><td>Title:</td><td>analysis and design of air ventilated building integrated photovoltaic (bipv) system incorporating phase change materials</td></tr><tr><td>Source:</td><td>energy conversion and management, 196</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.05.073	-0.623	-0.0961	22	4	6	2.7269	2019	6	2.7269
1105	qais (2019a)	"<table><tr><td>Authors:</td><td>qais, mohammed h.; hasanien, hany m.; alghuwainem, saad</td></tr><tr><td>Title:</td><td>identification of electrical parameters for three-diode photovoltaic model using analytical and sunflower optimization algorithm</td></tr><tr><td>Source:</td><td>applied energy, 250</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2019.05.013	0.4629	-0.0988	2	2	21	9.5441	2019	21	9.5441
1106	chaibi (2019)	"<table><tr><td>Authors:</td><td>chaibi, y.; malvoni, m.; chouder, a.; boussetta, m.; salhi, m.</td></tr><tr><td>Title:</td><td>simple and efficient approach to detect and diagnose electrical faults and partial shading in photovoltaic systems</td></tr><tr><td>Source:</td><td>energy conversion and management, 196</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.05.086	0.4681	-0.2213	39	4	14	6.3627	2019	14	6.3627
1108	mai (2019)	"<table><tr><td>Authors:</td><td>mai, trieu; cole, wesley; reimers, andrew</td></tr><tr><td>Title:</td><td>setting cost targets for zero-emission electricity generation technologies</td></tr><tr><td>Source:</td><td>applied energy, 250</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.apenergy.2019.05.001	-0.4407	1.1011	7	2	2	0.909	2019	2	0.909
1134	polo (2019)	"<table><tr><td>Authors:</td><td>polo, jesús; martín-chivelet, nuria; alonso-garcía, m. carmen; zitouni, houssain; alonso-abella, miguel; sanz-saiz, carlos; vela-barrionuevo, nieves</td></tr><tr><td>Title:</td><td>modeling i-v curves of photovoltaic modules at indoor and outdoor conditions by using the lambert function</td></tr><tr><td>Source:</td><td>energy conversion and management, 195</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.05.085	0.2942	-0.2152	35	6	2	0.909	2019	2	0.909
1145	dabaghzadeh (2019)	"<table><tr><td>Authors:</td><td>dabaghzadeh, n.; eslami, m.</td></tr><tr><td>Title:</td><td>temperature distribution in a photovoltaic module at various mounting and wind conditions: a complete cfd modeling</td></tr><tr><td>Source:</td><td>journal of renewable and sustainable energy, 11</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1063/1.5114895	0.8348	-0.5297	29	3	2	0.909	2019	2	0.909
1157	sossan (2019)	"<table><tr><td>Authors:</td><td>sossan, fabrizio; scolari, enrica; gupta, rahul; paolone, mario</td></tr><tr><td>Title:</td><td>solar irradiance estimations for modeling the variability of photovoltaic generation and assessing violations of grid constraints: a comparison between satellite and pyranometers measurements with load flow simulations</td></tr><tr><td>Source:</td><td>journal of renewable and sustainable energy, 11</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1063/1.5109076	-0.1581	0.1541	8	1	0	0	2019	0	0
1216	dimri (2019)	"<table><tr><td>Authors:</td><td>dimri, neha; tiwari, arvind; tiwari, g. n.</td></tr><tr><td>Title:</td><td>an overall exergy analysis of glass-tedlar photovoltaic thermal air collector incorporating thermoelectric cooler: a comparative study using artificial neural networks</td></tr><tr><td>Source:</td><td>energy conversion and management, 195</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.04.044	-0.5195	0.5454	10	9	5	2.2724	2019	5	2.2724
1246	ciupageanu (2019)	"<table><tr><td>Authors:</td><td>ciupageanu, dana alexandra; barelli, linda; lazaroiu, gheorghe</td></tr><tr><td>Title:</td><td>design of a fuzzy logic controller for a remote power application</td></tr><tr><td>Source:</td><td>proceedings of 2019 ieee pes innovative smart grid technologies europe, isgt-europe 2019, nan</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/isgteurope.2019.8905519	1.3189	0.2742	3	1	0	0	2019	0	0
1284	aoun (2019)	"<table><tr><td>Authors:</td><td>aoun, nouar; bailek, nadjem</td></tr><tr><td>Title:</td><td>evaluation of mathematical methods to characterize the electrical parameters of photovoltaic modules</td></tr><tr><td>Source:</td><td>energy conversion and management, 193</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.enconman.2019.04.057	0.3644	-0.1909	17	10	6	2.7269	2019	6	2.7269
1288	douiri (2019)	"<table><tr><td>Authors:</td><td>douiri, moulay rachid</td></tr><tr><td>Title:</td><td>a predictive model for solar photovoltaic power based on computational intelligence technique</td></tr><tr><td>Source:</td><td>arabian journal for science and engineering, 44</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1007/s13369-019-03725-w	0.5422	-0.1803	43	3	0	0	2019	0	0
1308	bouchouicha (2019)	"<table><tr><td>Authors:</td><td>bouchouicha, kada; hassan, muhammed a.; bailek, nadjem; aoun, nouar</td></tr><tr><td>Title:</td><td>estimating the global solar irradiation and optimizing the error estimates under algerian desert climate</td></tr><tr><td>Source:</td><td>renewable energy, 139</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.renene.2019.02.071	-0.31	0.5935	12	1	8	3.6358	2019	8	3.6358
1332	tiwary (2019)	"<table><tr><td>Authors:</td><td>tiwary, abhishek; spasova, stanislava; williams, ian d.</td></tr><tr><td>Title:</td><td>a community-scale hybrid energy system integrating biomass for localised solid waste and renewable energy solution: evaluations in uk and bulgaria</td></tr><tr><td>Source:</td><td>renewable energy, 139</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.renene.2019.02.129	1.0911	0.126	4	2	5	2.2724	2019	5	2.2724
1343	harb najd (2019)	"<table><tr><td>Authors:</td><td>harb najd, ahmed; sari, filiz</td></tr><tr><td>Title:</td><td>simulation and control of photovoltaic panel using nonlinear autoregressive moving average (narma controller)</td></tr><tr><td>Source:</td><td>journal of physics: conference series, 1279</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1742-6596/1279/1/012013	-0.3688	0.2431	23	3	0	0	2019	0	0
1356	wang (2019)	"<table><tr><td>Authors:</td><td>wang, xiran; ma, xue; lou, suhua; peng, fei; wu, song</td></tr><tr><td>Title:</td><td>short-term photovoltaic generation forecasting based on lvq-pso-bp neural network and markov chain method</td></tr><tr><td>Source:</td><td>journal of physics: conference series, 1267</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1742-6596/1267/1/012083	-0.3341	0.3681	14	1	0	0	2019	0	0
1368	zulakmal (2019)	"<table><tr><td>Authors:</td><td>zulakmal, m. y.; fudholi, a.; rukman, n. s.; mat, s.; chan, h. y.; sopian, k.</td></tr><tr><td>Title:</td><td>solar photovoltaic/thermal-thermoelectric generator performance review</td></tr><tr><td>Source:</td><td>iop conference series: earth and environmental science, 268</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1755-1315/268/1/012120	0.3777	-0.6396	11	4	1	0.4545	2019	1	0.4545
1370	saw (2019)	"<table><tr><td>Authors:</td><td>saw, l. h.; cheow, j. s.; king, y. j.; yeo, w. h.; lim, b. h.; tey, j. y.; ng, t. c.</td></tr><tr><td>Title:</td><td>numerical modelling of the power pack system for remote islands electrification</td></tr><tr><td>Source:</td><td>iop conference series: earth and environmental science, 268</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1088/1755-1315/268/1/012103	0.3506	-0.1693	17	2	0	0	2019	0	0
1376	pereira (2019)	"<table><tr><td>Authors:</td><td>pereira, ricardo; aelenei, laura</td></tr><tr><td>Title:</td><td>optimization assessment of the energy performance of a bipv/t-pcm system using genetic algorithms</td></tr><tr><td>Source:</td><td>renewable energy, nan</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1016/j.renene.2018.06.118	-0.6245	-0.0977	22	1	8	3.6358	2019	8	3.6358
1386	zhen (2019a)	"<table><tr><td>Authors:</td><td>zhen, zhao; pang, shuaijie; wang, fei; li, kangping; li, zhigang; ren, hui; shafie-khah, miadreza; catalao, joao p, s.</td></tr><tr><td>Title:</td><td>pattern classification and pso optimal weights based sky images cloud motion speed calculation method for solar pv power forecasting</td></tr><tr><td>Source:</td><td>ieee transactions on industry applications, 55</td></tr><tr><td>Year:</td><td>2019</td></tr></table>"	https://doi.org/10.1109/tia.2019.2904927	-0.1919	0.1675	8	9	24	10.9075	2019	24	10.9075
